Patient: S8R
Motion description: Dynamic Trial; Forward flexion; Weight: 2.4 kg;
 
---------------------------DATA--------------------------------
Note: all force components are represenetd in a right-handed coordinate system
The local coordinate system of the glenoid is defined as: Xg forward, Yg upward, Zg lateral
 
Time:
starts at the time frame where the first "1" occurs in the original dataset
ends at the time frame where the last "1" occurs in the original dataset
 
Forces:
Fgx, Fgy, Fgz: force components in the glenoid system
Fg:  the resultant force

Moments:
Mgx, Mgy, Mgz: Moment components in the glenoid system
Mg:  the resultant moment

Marker column:
0: kinematic data do not exist
1: kinematic data exist
2: errors/jumps in kinematic data
3: NaN (Not-a-Number) in kinematic data
 
Time	Fgx	Fgy	Fgz	Fg	Mgx	Mgy	Mgz	Mg	Marker
[s]	[N]	[N]	[N]	[N]	[Nm]	[Nm]	[Nm]	[Nm]    [0/1/2/3]
3.646	-49.60	-618.31	-633.31	886.48	-0.16	-0.59	0.34	0.70	1
3.655	-55.13	-622.15	-646.96	899.26	-0.13	-0.59	0.31	0.68	1
3.664	-57.34	-636.03	-659.74	918.19	-0.10	-0.63	0.30	0.70	1
3.673	-58.33	-654.07	-672.77	940.12	-0.04	-0.68	0.30	0.75	1
3.682	-57.49	-675.14	-685.16	963.61	0.00	-0.74	0.29	0.80	1
3.691	-60.56	-684.06	-697.81	979.05	0.04	-0.79	0.27	0.83	1
3.700	-62.98	-688.77	-712.49	992.99	0.06	-0.79	0.24	0.83	1
3.709	-64.60	-693.80	-726.40	1006.57	0.09	-0.80	0.20	0.83	1
3.718	-66.33	-698.62	-743.48	1022.37	0.11	-0.80	0.19	0.83	1
3.727	-69.10	-701.03	-759.62	1035.97	0.13	-0.81	0.16	0.83	1
3.736	-68.51	-713.73	-775.13	1055.91	0.17	-0.83	0.16	0.86	1
3.744	-67.72	-729.24	-789.87	1077.16	0.21	-0.87	0.16	0.91	1
3.753	-72.61	-732.40	-805.71	1091.26	0.24	-0.86	0.15	0.91	1
3.762	-79.71	-732.14	-820.16	1102.29	0.27	-0.87	0.14	0.92	1
3.771	-83.92	-732.91	-831.35	1111.46	0.30	-0.88	0.12	0.94	1
3.780	-80.92	-737.51	-839.93	1120.69	0.33	-0.90	0.10	0.97	1
3.788	-80.06	-732.45	-847.79	1123.23	0.35	-0.88	0.05	0.95	1
3.797	-79.85	-730.40	-856.90	1128.77	0.38	-0.88	0.01	0.96	1
3.806	-84.12	-726.79	-868.37	1135.50	0.40	-0.87	-0.01	0.96	1
3.814	-92.09	-721.92	-874.14	1137.44	0.43	-0.86	-0.04	0.97	1
3.823	-99.97	-726.56	-877.51	1143.64	0.46	-0.87	-0.05	0.99	1
3.832	-107.22	-725.40	-881.86	1146.90	0.50	-0.86	-0.06	1.00	1
3.841	-110.96	-716.03	-886.89	1145.25	0.53	-0.84	-0.08	1.00	1
3.849	-110.85	-718.30	-892.66	1151.12	0.59	-0.85	-0.08	1.04	1
3.858	-117.40	-723.73	-895.02	1156.99	0.64	-0.86	-0.07	1.07	1
3.867	-129.72	-725.94	-893.10	1158.20	0.65	-0.87	-0.10	1.09	1
3.875	-138.96	-715.89	-896.74	1155.83	0.67	-0.81	-0.13	1.06	1
3.884	-143.08	-695.06	-904.54	1149.69	0.69	-0.75	-0.19	1.04	1
3.893	-140.79	-685.87	-914.51	1151.77	0.72	-0.70	-0.22	1.03	1
3.901	-141.73	-675.34	-917.43	1147.98	0.72	-0.63	-0.27	1.00	1
3.910	-142.32	-671.60	-917.11	1145.60	0.73	-0.59	-0.31	0.99	1
3.919	-143.28	-666.76	-919.22	1144.58	0.74	-0.52	-0.32	0.97	1
3.928	-145.95	-654.13	-918.89	1137.34	0.76	-0.45	-0.35	0.95	1
3.936	-145.83	-647.92	-917.27	1132.45	0.78	-0.41	-0.37	0.96	1
3.945	-149.53	-627.66	-913.19	1118.14	0.79	-0.30	-0.38	0.93	1
3.954	-154.44	-598.86	-906.45	1097.33	0.79	-0.17	-0.41	0.90	1
3.963	-157.61	-575.70	-900.57	1080.41	0.79	-0.05	-0.43	0.90	1
3.971	-160.22	-559.09	-895.22	1067.55	0.80	0.03	-0.46	0.92	1
3.980	-163.36	-550.40	-893.04	1061.67	0.82	0.08	-0.49	0.96	1
3.989	-166.84	-549.28	-894.13	1062.55	0.84	0.08	-0.53	1.00	1
3.998	-171.85	-549.91	-898.12	1067.03	0.88	0.09	-0.56	1.05	1
4.007	-177.89	-550.84	-903.98	1073.43	0.93	0.09	-0.57	1.09	1
4.015	-182.71	-551.82	-910.05	1079.85	0.99	0.09	-0.60	1.16	1
4.024	-186.62	-551.24	-917.27	1086.31	1.04	0.10	-0.63	1.21	1
4.033	-190.56	-546.15	-925.50	1091.39	1.07	0.15	-0.65	1.27	1
4.042	-194.00	-543.45	-935.34	1099.01	1.10	0.21	-0.70	1.32	1
4.050	-197.73	-538.55	-945.53	1105.96	1.12	0.29	-0.74	1.37	1
4.059	-202.93	-536.84	-957.29	1116.14	1.11	0.35	-0.79	1.41	1
4.068	-209.64	-530.27	-968.36	1123.77	1.10	0.44	-0.83	1.44	1
4.077	-215.02	-530.17	-978.68	1133.63	1.09	0.49	-0.87	1.48	1
4.085	-220.85	-524.77	-989.97	1142.01	1.09	0.56	-0.89	1.51	1
4.094	-227.23	-522.44	-998.33	1149.45	1.11	0.58	-0.94	1.57	1
4.103	-233.93	-518.00	-1009.98	1158.92	1.17	0.58	-0.95	1.62	1
4.111	-239.22	-516.99	-1021.13	1169.27	1.25	0.58	-0.97	1.68	1
4.120	-243.30	-518.14	-1032.45	1180.52	1.34	0.54	-0.98	1.74	1
4.128	-245.70	-521.83	-1043.20	1192.03	1.42	0.52	-0.99	1.81	1
4.137	-248.62	-516.99	-1048.54	1195.21	1.47	0.54	-1.04	1.88	1
4.146	-252.12	-506.02	-1052.53	1194.75	1.50	0.61	-1.08	1.94	1
4.154	-255.86	-497.04	-1056.91	1195.64	1.49	0.70	-1.09	1.98	1
4.163	-261.01	-481.70	-1058.04	1191.47	1.48	0.81	-1.13	2.03	1
4.171	-266.41	-462.14	-1057.03	1184.01	1.48	0.93	-1.14	2.09	1
4.180	-272.19	-441.97	-1056.21	1176.86	1.50	1.01	-1.15	2.14	1
4.188	-276.84	-426.90	-1055.90	1172.09	1.56	1.05	-1.12	2.19	1
4.197	-280.94	-412.69	-1053.51	1165.81	1.64	1.04	-1.12	2.24	1
4.206	-284.13	-397.37	-1047.75	1156.03	1.72	1.02	-1.14	2.30	1
4.214	-285.94	-390.55	-1047.02	1153.49	1.78	1.02	-1.16	2.36	1
4.223	-286.84	-381.14	-1049.04	1152.40	1.84	1.02	-1.14	2.39	1
4.231	-285.43	-362.18	-1045.46	1142.64	1.88	1.08	-1.12	2.45	1
4.240	-282.55	-341.30	-1038.84	1129.38	1.92	1.15	-1.13	2.50	1
4.249	-281.00	-314.87	-1027.61	1110.89	1.95	1.24	-1.15	2.58	1
4.257	-281.24	-290.29	-1016.83	1094.21	1.97	1.30	-1.15	2.63	1
4.266	-280.49	-270.20	-1007.02	1079.71	2.01	1.34	-1.13	2.66	1
4.275	-272.87	-259.77	-993.68	1062.71	2.03	1.36	-1.13	2.69	1
4.283	-260.86	-262.52	-984.86	1052.10	2.07	1.35	-1.10	2.71	1
4.292	-249.89	-258.97	-969.90	1034.51	2.12	1.35	-1.10	2.74	1
4.301	-248.31	-244.60	-958.82	1020.21	2.18	1.37	-1.07	2.79	1
4.309	-250.69	-224.87	-947.46	1005.53	2.25	1.36	-1.04	2.83	1
4.318	-251.98	-201.18	-930.31	984.60	2.30	1.38	-1.05	2.88	1
4.327	-250.10	-185.42	-915.30	966.80	2.35	1.37	-1.05	2.91	1
4.336	-246.92	-171.32	-901.42	950.20	2.37	1.37	-1.06	2.94	1
4.345	-242.84	-156.30	-888.59	934.35	2.38	1.39	-1.03	2.94	1
4.353	-238.15	-143.06	-876.86	919.82	2.36	1.43	-1.02	2.94	1
4.362	-232.76	-131.97	-867.21	907.55	2.34	1.47	-0.98	2.94	1
4.371	-227.92	-121.47	-857.78	895.81	2.31	1.53	-0.96	2.93	1
4.380	-225.22	-118.05	-849.42	886.67	2.28	1.56	-0.93	2.91	1
4.389	-223.01	-110.14	-839.23	875.32	2.27	1.60	-0.91	2.92	1
4.398	-220.75	-96.42	-827.22	861.58	2.27	1.65	-0.89	2.94	1
4.407	-220.06	-88.70	-817.51	851.25	2.27	1.67	-0.87	2.95	1
4.416	-217.34	-74.67	-804.94	837.11	2.27	1.70	-0.83	2.95	1
4.424	-215.03	-62.00	-791.70	822.72	2.29	1.70	-0.80	2.97	1
4.433	-211.16	-49.43	-777.58	807.26	2.31	1.70	-0.77	2.97	1
4.442	-206.92	-41.82	-765.50	794.07	2.33	1.68	-0.73	2.96	1
4.451	-203.37	-41.18	-755.25	783.23	2.35	1.62	-0.71	2.94	1
4.460	-199.89	-35.53	-741.71	768.99	2.36	1.59	-0.68	2.93	1
4.469	-196.30	-24.18	-724.49	751.00	2.37	1.57	-0.66	2.91	1
4.479	-193.28	-11.47	-707.74	733.75	2.37	1.55	-0.63	2.89	1
4.488	-191.59	-3.02	-690.88	716.96	2.36	1.51	-0.61	2.87	1
4.497	-189.66	6.05	-671.49	697.79	2.36	1.48	-0.61	2.85	1
4.506	-185.28	20.43	-648.96	675.20	2.36	1.48	-0.59	2.85	1
4.515	-181.66	17.57	-635.49	661.18	2.34	1.40	-0.58	2.79	1
4.524	-171.89	33.43	-609.36	634.02	2.34	1.41	-0.52	2.78	1
4.534	-163.28	40.46	-588.00	611.59	2.31	1.39	-0.47	2.74	1
4.543	-156.35	44.91	-565.60	588.53	2.28	1.36	-0.45	2.70	1
4.552	-149.03	52.09	-541.69	564.23	2.24	1.35	-0.41	2.64	1
4.562	-140.57	59.72	-519.69	541.66	2.20	1.34	-0.37	2.60	1
4.571	-136.43	53.84	-508.27	529.01	2.15	1.26	-0.35	2.52	1
4.581	-137.11	57.68	-494.27	516.17	2.13	1.20	-0.34	2.46	1
4.590	-141.45	50.78	-488.25	510.85	2.09	1.11	-0.35	2.39	1
4.599	-140.51	56.18	-474.70	498.23	2.08	1.06	-0.34	2.36	1
4.609	-137.26	52.20	-470.08	492.49	2.07	0.99	-0.32	2.31	1
4.618	-130.82	42.67	-467.29	487.13	2.04	0.91	-0.30	2.25	1
4.628	-120.13	42.31	-456.80	474.22	2.02	0.89	-0.24	2.22	1
4.638	-112.05	44.11	-442.96	459.03	1.99	0.87	-0.21	2.18	1
4.647	-107.53	46.97	-427.12	442.95	1.94	0.85	-0.19	2.12	1
4.657	-105.52	51.27	-411.89	428.27	1.89	0.82	-0.15	2.06	1
4.666	-105.38	52.61	-395.27	412.44	1.83	0.81	-0.15	2.01	1
4.676	-105.35	54.50	-377.99	396.17	1.77	0.80	-0.16	1.95	1
4.686	-102.77	60.10	-358.81	378.05	1.70	0.81	-0.14	1.89	1
4.695	-99.10	62.73	-343.90	363.35	1.63	0.81	-0.11	1.82	1
4.705	-94.30	63.84	-330.96	350.01	1.56	0.80	-0.09	1.75	1
4.715	-86.94	72.75	-312.94	332.84	1.50	0.80	-0.03	1.70	1
4.725	-80.29	82.55	-294.72	316.41	1.45	0.80	0.02	1.66	1
4.734	-77.65	84.24	-283.81	306.06	1.39	0.75	0.04	1.58	1
4.744	-75.47	83.20	-273.24	295.43	1.34	0.69	0.05	1.51	1
4.754	-73.25	79.94	-263.02	284.49	1.29	0.62	0.06	1.43	1
4.764	-72.13	69.84	-257.07	275.98	1.23	0.53	0.03	1.34	1
4.774	-70.87	58.48	-254.28	270.37	1.17	0.44	0.00	1.25	1
4.784	-68.47	52.81	-249.63	264.18	1.12	0.37	0.01	1.18	1
4.793	-65.63	51.38	-238.25	252.41	1.07	0.32	0.03	1.11	1
4.803	-63.62	47.55	-226.82	240.32	1.02	0.26	0.01	1.05	1
4.813	-60.79	48.79	-213.55	227.33	0.96	0.21	0.03	0.99	1
4.823	-57.30	49.59	-199.81	213.70	0.92	0.16	0.03	0.93	1
4.833	-54.94	50.11	-185.24	199.61	0.85	0.13	0.03	0.86	1
4.843	-51.27	54.31	-167.13	183.06	0.78	0.10	0.05	0.79	1
4.853	-46.94	57.19	-151.47	168.58	0.72	0.05	0.08	0.73	1
4.863	-43.88	53.97	-142.17	158.27	0.65	-0.00	0.08	0.65	1
4.873	-42.95	46.69	-139.09	152.87	0.55	-0.07	0.07	0.56	1
4.883	-42.83	37.83	-137.11	148.54	0.47	-0.14	0.04	0.50	1
4.893	-42.53	31.28	-130.14	140.44	0.41	-0.18	0.02	0.44	1
4.903	-43.71	19.51	-128.52	137.15	0.34	-0.23	-0.03	0.42	1
4.914	-45.57	6.10	-135.17	142.77	0.27	-0.29	-0.07	0.40	1
4.924	-46.30	-5.92	-139.93	147.51	0.21	-0.35	-0.10	0.43	1
4.934	-45.93	-12.33	-138.01	145.98	0.16	-0.38	-0.13	0.43	1
4.944	-46.01	-16.11	-133.06	141.71	0.13	-0.40	-0.14	0.44	1
4.954	-46.09	-23.11	-137.98	147.30	0.07	-0.45	-0.14	0.47	1
4.964	-45.24	-27.87	-138.99	148.80	0.04	-0.46	-0.14	0.49	1
4.974	-45.01	-31.89	-136.51	147.23	0.01	-0.48	-0.14	0.50	1
4.984	-46.13	-41.13	-147.65	160.07	-0.01	-0.53	-0.15	0.55	1
4.995	-45.46	-43.92	-145.41	158.56	-0.03	-0.53	-0.15	0.55	1
5.005	-45.52	-50.31	-152.64	167.04	-0.05	-0.56	-0.15	0.58	1
5.015	-44.99	-51.87	-148.93	164.00	-0.06	-0.55	-0.14	0.57	1
5.025	-45.31	-57.31	-155.29	171.62	-0.08	-0.58	-0.16	0.60	1
5.035	-45.75	-60.10	-153.83	171.37	-0.10	-0.58	-0.15	0.60	1
5.046	-47.64	-66.84	-161.14	180.84	-0.12	-0.61	-0.17	0.64	1
5.056	-47.76	-68.64	-155.00	176.11	-0.11	-0.58	-0.18	0.62	1
5.066	-47.31	-70.69	-155.75	177.47	-0.12	-0.59	-0.17	0.62	1
5.076	-46.67	-70.72	-153.35	175.20	-0.12	-0.59	-0.15	0.62	1
5.086	-47.33	-73.75	-153.21	176.50	-0.13	-0.58	-0.16	0.62	1
5.096	-47.40	-74.95	-150.73	174.88	-0.14	-0.58	-0.16	0.62	1
5.107	-47.81	-75.54	-143.08	168.71	-0.15	-0.56	-0.18	0.61	1
5.117	-48.92	-80.59	-147.79	175.30	-0.17	-0.57	-0.20	0.63	1
5.127	-48.32	-81.04	-145.98	173.82	-0.19	-0.58	-0.19	0.63	1
5.137	-48.46	-82.46	-143.80	172.70	-0.20	-0.57	-0.20	0.63	1
5.148	-48.92	-84.19	-144.13	173.94	-0.21	-0.58	-0.21	0.65	1
5.158	-47.17	-80.09	-137.59	166.04	-0.22	-0.56	-0.17	0.62	1
5.168	-45.55	-76.23	-126.92	154.90	-0.21	-0.53	-0.15	0.59	1
5.178	-44.86	-74.33	-125.10	152.28	-0.22	-0.52	-0.14	0.58	1
5.188	-44.70	-73.26	-125.33	151.90	-0.23	-0.53	-0.11	0.59	1
5.199	-45.48	-74.93	-124.70	152.42	-0.24	-0.53	-0.12	0.60	1
5.209	-46.88	-78.99	-126.83	156.60	-0.25	-0.53	-0.14	0.61	1
5.219	-46.72	-78.54	-127.71	157.04	-0.26	-0.55	-0.14	0.62	1
5.229	-46.49	-77.17	-127.98	156.50	-0.26	-0.56	-0.13	0.63	1
5.240	-45.28	-73.20	-120.19	147.83	-0.25	-0.54	-0.12	0.60	1
5.250	-44.53	-69.52	-111.71	138.91	-0.23	-0.51	-0.12	0.58	1
5.260	-46.22	-71.32	-117.32	144.87	-0.25	-0.54	-0.14	0.61	1
5.270	-47.36	-73.35	-125.69	153.04	-0.25	-0.57	-0.15	0.64	1
5.280	-46.39	-68.31	-125.36	150.11	-0.24	-0.56	-0.12	0.63	1
5.291	-45.59	-60.55	-118.06	140.29	-0.24	-0.53	-0.11	0.59	1
5.301	-46.79	-57.67	-122.57	143.31	-0.25	-0.53	-0.09	0.59	1
5.311	-47.80	-56.56	-133.93	153.04	-0.27	-0.56	-0.08	0.62	1
5.321	-47.53	-50.30	-132.88	149.82	-0.26	-0.52	-0.07	0.59	1
5.332	-48.92	-48.11	-138.04	154.16	-0.28	-0.50	-0.07	0.58	1
5.342	-50.58	-45.05	-146.15	161.09	-0.29	-0.49	-0.07	0.58	1
5.352	-53.41	-41.54	-152.32	166.67	-0.31	-0.48	-0.07	0.58	1
5.362	-56.32	-40.84	-166.16	180.14	-0.33	-0.48	-0.09	0.59	1
5.372	-60.03	-38.33	-177.16	190.94	-0.34	-0.48	-0.10	0.60	1
5.382	-62.73	-32.64	-188.23	201.07	-0.38	-0.47	-0.08	0.61	1
5.392	-65.54	-25.07	-196.37	208.53	-0.40	-0.46	-0.08	0.61	1
5.403	-68.32	-13.20	-196.23	208.20	-0.42	-0.41	-0.06	0.59	1
5.413	-71.33	0.51	-194.05	206.75	-0.45	-0.36	-0.04	0.58	1
5.423	-74.34	11.34	-202.16	215.70	-0.51	-0.34	-0.02	0.61	1
5.433	-76.88	20.95	-215.03	229.32	-0.57	-0.35	0.02	0.67	1
5.443	-80.62	27.52	-233.43	248.48	-0.65	-0.38	0.04	0.75	1
5.453	-85.81	29.17	-261.32	276.59	-0.74	-0.44	0.06	0.86	1
5.463	-91.54	30.46	-287.51	303.27	-0.83	-0.51	0.07	0.98	1
5.472	-95.17	39.70	-298.86	316.15	-0.92	-0.52	0.09	1.06	1
5.482	-101.03	42.22	-319.90	338.12	-1.01	-0.57	0.11	1.16	1
5.492	-107.11	46.18	-338.44	357.98	-1.10	-0.63	0.12	1.27	1
5.502	-113.54	47.92	-359.72	380.25	-1.19	-0.70	0.13	1.39	1
5.512	-117.72	60.24	-367.32	390.39	-1.25	-0.72	0.18	1.45	1
5.522	-125.44	67.24	-385.04	410.51	-1.34	-0.78	0.21	1.56	1
5.532	-133.98	73.01	-407.20	434.85	-1.43	-0.85	0.24	1.68	1
5.541	-142.99	77.95	-431.67	461.37	-1.52	-0.94	0.25	1.80	1
5.551	-151.10	84.89	-450.31	482.51	-1.60	-0.99	0.27	1.90	1
5.561	-160.40	89.43	-472.25	506.70	-1.69	-1.06	0.28	2.01	1
5.571	-171.39	89.88	-496.21	532.61	-1.78	-1.12	0.30	2.13	1
5.580	-182.45	93.32	-517.50	556.60	-1.89	-1.17	0.35	2.25	1
5.590	-193.02	92.74	-535.68	576.90	-1.99	-1.22	0.38	2.36	1
5.599	-198.94	91.65	-556.34	597.91	-2.12	-1.23	0.40	2.48	1
5.609	-203.03	85.20	-588.37	628.22	-2.26	-1.27	0.43	2.63	1
5.618	-208.51	83.61	-614.37	654.16	-2.39	-1.29	0.48	2.76	1
5.628	-215.64	86.48	-632.25	673.59	-2.50	-1.29	0.55	2.87	1
5.637	-223.04	91.75	-649.58	692.91	-2.62	-1.29	0.65	2.99	1
5.647	-231.33	91.56	-673.10	717.61	-2.74	-1.31	0.73	3.12	1
5.656	-241.37	85.04	-703.53	748.63	-2.87	-1.35	0.80	3.27	1
5.666	-250.78	80.19	-729.73	775.78	-2.99	-1.36	0.85	3.39	1
5.675	-262.24	71.73	-760.09	807.25	-3.12	-1.39	0.92	3.54	1
5.684	-272.17	73.40	-781.52	830.81	-3.24	-1.36	0.99	3.65	1
5.694	-282.23	68.41	-805.89	856.62	-3.36	-1.36	1.06	3.78	1
5.703	-291.53	57.46	-833.84	885.20	-3.50	-1.38	1.12	3.93	1
5.712	-300.85	38.95	-865.20	916.84	-3.64	-1.42	1.17	4.08	1
5.721	-310.10	14.13	-897.58	949.74	-3.77	-1.49	1.22	4.23	1
5.731	-317.34	-0.18	-917.50	970.83	-3.89	-1.48	1.28	4.36	1
5.740	-323.55	-14.45	-934.45	988.99	-4.00	-1.47	1.34	4.46	1
5.749	-329.30	-36.68	-954.90	1010.75	-4.11	-1.47	1.38	4.58	1
5.758	-334.14	-55.00	-972.38	1029.66	-4.20	-1.47	1.43	4.68	1
5.767	-338.20	-78.84	-992.78	1051.76	-4.28	-1.50	1.47	4.77	1
5.776	-339.29	-94.24	-1007.34	1067.11	-4.36	-1.50	1.50	4.85	1
5.786	-340.65	-117.83	-1024.55	1086.10	-4.44	-1.50	1.54	4.93	1
5.795	-348.08	-141.59	-1039.90	1105.71	-4.50	-1.52	1.58	5.01	1
5.804	-360.81	-159.43	-1050.77	1122.37	-4.57	-1.51	1.67	5.09	1
5.813	-372.42	-177.84	-1061.71	1139.10	-4.63	-1.48	1.76	5.17	1
5.822	-377.79	-191.61	-1068.21	1149.14	-4.70	-1.41	1.79	5.22	1
5.831	-381.83	-206.85	-1077.21	1161.45	-4.78	-1.35	1.82	5.29	1
5.840	-387.78	-217.93	-1084.29	1171.99	-4.86	-1.28	1.85	5.36	1
5.849	-394.38	-225.52	-1089.88	1180.78	-4.93	-1.22	1.90	5.42	1
5.858	-399.71	-241.10	-1099.52	1194.50	-5.00	-1.20	1.94	5.49	1
5.867	-401.96	-260.62	-1108.48	1207.57	-5.05	-1.19	1.95	5.55	1
5.876	-400.70	-276.59	-1112.08	1214.00	-5.10	-1.20	1.95	5.59	1
5.885	-397.85	-288.70	-1111.22	1215.09	-5.14	-1.18	1.96	5.62	1
5.894	-396.01	-302.00	-1111.03	1217.54	-5.17	-1.13	1.95	5.63	1
5.903	-396.46	-323.22	-1114.28	1226.07	-5.18	-1.07	1.93	5.63	1
5.912	-397.03	-339.37	-1114.85	1231.14	-5.20	-1.01	1.91	5.63	1
5.921	-395.55	-360.04	-1117.40	1238.82	-5.20	-0.99	1.90	5.63	1
5.930	-393.99	-388.37	-1122.88	1251.77	-5.20	-1.04	1.90	5.64	1
5.939	-394.73	-410.60	-1125.17	1261.11	-5.21	-1.09	1.89	5.65	1
5.948	-397.06	-417.00	-1125.07	1263.85	-5.24	-1.07	1.91	5.68	1
5.957	-399.95	-431.60	-1130.62	1274.57	-5.26	-1.08	1.93	5.70	1
5.966	-401.30	-446.30	-1136.68	1285.40	-5.28	-1.10	1.95	5.73	1
5.975	-401.86	-467.89	-1147.47	1302.73	-5.29	-1.12	1.98	5.76	1
5.983	-401.38	-479.56	-1154.02	1312.58	-5.30	-1.09	2.01	5.77	1
5.992	-401.12	-507.04	-1162.41	1330.11	-5.31	-1.09	2.00	5.78	1
6.001	-400.73	-516.96	-1164.04	1335.22	-5.31	-0.98	1.99	5.76	1
6.010	-399.03	-515.89	-1162.92	1333.33	-5.30	-0.85	1.98	5.72	1
6.019	-395.27	-512.59	-1161.65	1329.82	-5.31	-0.73	1.96	5.70	1
6.028	-391.49	-515.26	-1162.71	1330.66	-5.32	-0.65	1.94	5.70	1
6.036	-390.42	-523.50	-1164.72	1335.31	-5.35	-0.63	1.91	5.72	1
6.045	-390.15	-533.50	-1165.57	1339.93	-5.37	-0.62	1.90	5.73	1
6.054	-386.05	-540.25	-1166.16	1341.95	-5.39	-0.61	1.87	5.74	1
6.063	-373.89	-556.00	-1170.85	1349.01	-5.43	-0.67	1.81	5.76	1
6.071	-358.35	-565.28	-1175.74	1352.90	-5.47	-0.69	1.76	5.79	1
6.080	-336.47	-578.75	-1180.24	1356.88	-5.52	-0.76	1.70	5.83	1
6.089	-316.48	-598.05	-1181.95	1361.92	-5.55	-0.87	1.65	5.86	1
6.098	-306.80	-616.93	-1181.04	1367.32	-5.59	-0.99	1.63	5.91	1
6.106	-304.51	-635.65	-1182.32	1376.46	-5.62	-1.10	1.65	5.96	1
6.115	-302.41	-657.12	-1184.04	1387.52	-5.65	-1.18	1.68	6.01	1
6.124	-297.28	-679.32	-1185.18	1398.03	-5.68	-1.24	1.68	6.05	1
6.132	-293.57	-700.64	-1190.59	1412.30	-5.70	-1.28	1.67	6.07	1
6.141	-292.31	-721.78	-1195.77	1426.98	-5.72	-1.29	1.68	6.10	1
6.150	-290.96	-739.93	-1198.15	1437.96	-5.72	-1.31	1.67	6.10	1
6.158	-286.82	-754.62	-1198.90	1445.37	-5.73	-1.33	1.65	6.11	1
6.167	-283.09	-760.93	-1200.27	1449.07	-5.72	-1.32	1.67	6.11	1
6.176	-291.40	-742.77	-1197.09	1438.63	-5.73	-1.29	1.71	6.12	1
6.184	-306.52	-717.96	-1193.47	1426.11	-5.76	-1.27	1.76	6.16	1
6.193	-316.51	-706.94	-1190.65	1420.42	-5.78	-1.31	1.83	6.20	1
6.201	-314.58	-703.13	-1186.08	1414.26	-5.80	-1.41	1.89	6.27	1
6.210	-305.22	-707.07	-1179.32	1408.51	-5.84	-1.54	1.96	6.35	1
6.219	-293.95	-728.48	-1174.20	1412.74	-5.85	-1.75	2.03	6.43	1
6.227	-285.92	-743.91	-1168.68	1414.55	-5.87	-1.90	2.10	6.52	1
6.236	-277.15	-761.59	-1162.08	1416.78	-5.88	-2.03	2.15	6.58	1
6.245	-269.29	-776.76	-1158.84	1420.84	-5.92	-2.09	2.18	6.64	1
6.253	-263.13	-789.24	-1156.63	1424.76	-5.94	-2.12	2.20	6.68	1
6.262	-257.86	-803.27	-1156.35	1431.39	-5.95	-2.14	2.19	6.69	1
6.271	-255.38	-811.72	-1156.89	1436.15	-5.95	-2.13	2.19	6.69	1
6.279	-254.27	-818.60	-1157.59	1440.40	-5.95	-2.11	2.17	6.67	1
6.288	-250.42	-841.12	-1157.72	1452.75	-5.91	-2.14	2.13	6.63	1
6.296	-244.90	-867.55	-1159.35	1468.57	-5.84	-2.18	2.11	6.58	1
6.305	-239.34	-885.30	-1156.33	1475.85	-5.76	-2.20	2.07	6.50	1
6.314	-233.67	-897.27	-1152.10	1478.86	-5.66	-2.20	2.03	6.40	1
6.322	-231.51	-892.43	-1144.50	1469.66	-5.56	-2.17	1.96	6.28	1
6.331	-228.21	-885.43	-1135.80	1458.12	-5.46	-2.12	1.89	6.15	1
6.339	-222.45	-880.11	-1128.12	1448.02	-5.36	-2.08	1.83	6.03	1
6.348	-212.53	-891.67	-1121.40	1448.38	-5.26	-2.10	1.81	5.95	1
6.357	-205.21	-905.14	-1115.37	1451.02	-5.18	-2.13	1.80	5.88	1
6.365	-204.27	-908.69	-1109.47	1448.57	-5.12	-2.14	1.79	5.83	1
6.374	-207.55	-899.55	-1102.69	1438.12	-5.08	-2.08	1.79	5.77	1
6.382	-209.41	-898.67	-1098.52	1434.65	-5.03	-2.06	1.80	5.72	1
6.391	-208.47	-909.87	-1094.90	1438.80	-4.96	-2.07	1.81	5.67	1
6.399	-204.02	-932.37	-1095.54	1452.98	-4.87	-2.11	1.84	5.61	1
6.408	-199.33	-959.98	-1094.52	1469.44	-4.75	-2.15	1.85	5.54	1
6.417	-194.23	-993.53	-1087.81	1485.99	-4.65	-2.16	1.84	5.44	1
6.425	-188.79	-1022.30	-1078.82	1498.19	-4.52	-2.17	1.82	5.33	1
6.434	-178.77	-1042.47	-1072.40	1506.23	-4.38	-2.18	1.78	5.20	1
6.442	-166.12	-1046.72	-1072.36	1507.71	-4.20	-2.24	1.71	5.06	1
6.451	-153.82	-1041.64	-1074.22	1504.20	-4.01	-2.29	1.62	4.89	1
6.459	-147.99	-1039.24	-1071.94	1500.32	-3.82	-2.30	1.55	4.72	1
6.468	-145.93	-1039.45	-1065.47	1495.65	-3.63	-2.28	1.49	4.54	1
6.476	-143.62	-1046.76	-1058.49	1495.57	-3.44	-2.29	1.46	4.38	1
6.485	-141.64	-1049.83	-1050.74	1492.06	-3.26	-2.27	1.43	4.22	1
6.493	-138.23	-1038.78	-1042.89	1478.45	-3.09	-2.25	1.40	4.07	1
6.502	-129.73	-1024.31	-1035.43	1462.24	-2.92	-2.23	1.35	3.91	1
6.510	-121.83	-1015.76	-1027.55	1449.99	-2.76	-2.23	1.29	3.78	1
6.519	-117.26	-1015.33	-1020.70	1444.47	-2.61	-2.24	1.27	3.67	1
